segment_id,country,road_class,land_use,power_environment_used,rank_within_environment,speed_limit,median_speed,v_safe,misalignment,exposure_level,confidence_level,confidence_note,speedlimit_plausibility,delta_fatal_percent,delta_fatal_abs,sample_size_total,priority_class,review_track,score_explanation,street_image_link
thailand_15713-7,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,medium,,high,83.49423293010958,48560.63321821254,58160.46391953937,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-8,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,high,,high,83.49423293010958,58980.45350555981,70640.15254194922,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-9,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,medium,,high,83.49423293010958,78699.31736773152,94257.18951584148,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-10,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,high,,high,83.49423293010958,129701.56706009193,155341.94699250793,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-11,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,medium,,high,83.49423293010958,18401.643674792747,22039.418806561396,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-12,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,high,,high,83.49423293010958,275922.4012949677,330468.81396698824,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-13,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,high,,high,83.49423293010958,26893.446299944346,32209.944754455093,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_15713-14,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.98333333,30,50.0,high,high,,high,83.49423293010958,75052.12691602569,89888.99506250868,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3310175,13.7876198,100.4527649,13.7831964"
thailand_42069-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.9,30,50.0,high,high,,high,83.43446280089275,41011.102500148176,49153.672383576915,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.8416158,13.5371961,99.8467863,13.5299211"
thailand_54567-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.9,30,50.0,high,medium,,high,83.43446280089275,23033.656874360364,27606.8858132732,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.8516059,14.6232858,103.853072,14.635073"
thailand_15756-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.875,30,50.0,high,high,,high,83.41647332920574,323382.4226852257,387672.1345063184,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4577909,13.7213909,100.4462394,13.751402"
thailand_15756-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.875,30,50.0,high,high,,high,83.41647332920574,892397.8179087501,1069810.0534493637,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4577909,13.7213909,100.4462394,13.751402"
thailand_15756-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.875,30,50.0,high,high,,high,83.41647332920574,523422.16033071215,627480.567615236,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4577909,13.7213909,100.4462394,13.751402"
thailand_15756-3,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.875,30,50.0,high,high,,high,83.41647332920574,443941.00662268687,532198.2444290826,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4577909,13.7213909,100.4462394,13.751402"
thailand_35082-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.75,30,50.0,high,high,,high,83.32611901506802,37981.79078957925,45582.09507238773,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7420994,13.8200326,100.74999237,13.91690582"
thailand_35082-6,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.75,30,50.0,high,high,,high,83.32611901506802,530800.3309028433,637015.5446779631,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7420994,13.8200326,100.74999237,13.91690582"
thailand_15729-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.6125,30,50.0,high,high,,high,83.2259400777271,360005.67516465794,432564.26401244407,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4695014,13.7547647,100.3886943,13.7530475"
thailand_15729-3,thailand,primary,URBAN,urban_residential,388.0,80.0,59.6125,30,50.0,high,high,,high,83.2259400777271,3450963.64999927,4146500.0536807585,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4695014,13.7547647,100.3886943,13.7530475"
thailand_33712-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,medium,,high,83.21679161429427,153643.49645070854,184630.40147334518,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_33712-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,high,,high,83.21679161429427,337385.76522670634,405429.9122591421,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_33712-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,high,,high,83.21679161429427,231954.6769447557,278735.42399934644,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_33712-3,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,high,,high,83.21679161429427,350507.9612632948,421198.60002279584,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_33712-4,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,medium,,high,83.21679161429427,372966.14523728663,448186.162915252,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_33712-5,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,medium,,high,83.21679161429427,239222.8942122003,287469.4993301192,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0041076,18.7572786,98.9811277,18.7679254"
thailand_35290-0,thailand,primary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,high,,high,83.21679161429427,20998.51453037114,25233.5065111597,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.8187834,15.1902371,104.8461581,15.1958819"
thailand_35290-2,thailand,primary,URBAN,urban_residential,388.0,80.0,59.6,30,50.0,high,high,,high,83.21679161429427,27693.82074055127,33279.125766961515,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.8187834,15.1902371,104.8461581,15.1958819"
thailand_30258-0,thailand,primary,URBAN,urban_residential,388.0,80.0,59.5,30,50.0,high,medium,,high,83.14335458533219,70213.5548219163,84448.78748529963,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.6485378,16.0728781,103.6462791,16.07928"
thailand_30258-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.5,30,50.0,high,medium,,high,83.14335458533219,23112.046829178413,27797.828154092484,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.6485378,16.0728781,103.6462791,16.07928"
thailand_30258-2,thailand,primary,URBAN,urban_residential,388.0,80.0,59.5,30,50.0,high,medium,,high,83.14335458533219,32787.90145102887,39435.38436060791,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"103.6485378,16.0728781,103.6462791,16.07928"
thailand_19060-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.4,30,50.0,high,medium,,high,83.06947188400858,129893.7538865247,156367.61729736012,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.1613625,10.4988226,99.1157613,10.5111359"
thailand_19060-5,thailand,primary,URBAN,urban_residential,388.0,80.0,59.4,30,50.0,high,medium,,high,83.06947188400858,48128.60125903507,57937.772044870966,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.1613625,10.4988226,99.1157613,10.5111359"
thailand_24472-0,thailand,primary,URBAN,urban_residential,388.0,80.0,59.4,30,50.0,high,medium,,high,83.06947188400858,263394.31157841586,317077.14712114475,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5212772,14.0298609,100.5248559,14.0302093"
thailand_34902-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.4,30,50.0,high,high,,high,83.06947188400858,79337.57879595023,95507.50353478921,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.792452,16.4074978,102.8219503,16.4157106"
thailand_47701-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.4,30,50.0,high,medium,,high,83.06947188400858,71892.05432102285,86544.49425344492,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6143765,7.1756141,100.6147984,7.1700022"
thailand_35430-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.325,30,50.0,high,high,,high,83.01376530425829,180755.45588765753,217741.54590526145,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6740895,13.8524503,100.6777691,13.8240556"
thailand_35430-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.325,30,50.0,high,high,,high,83.01376530425829,913839.2129041374,1100828.530731952,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6740895,13.8524503,100.6777691,13.8240556"
thailand_35430-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.325,30,50.0,high,high,,high,83.01376530425829,1628972.4118447981,1962291.923362785,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6740895,13.8524503,100.6777691,13.8240556"
thailand_47348,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.3,30,50.0,high,high,,high,82.99514004850562,1267173.9480175863,1526805.0,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5961721,13.7422355,100.60157167,13.7403851"
thailand_16948-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.3,30,50.0,high,high,,high,82.99514004850562,165281.8265471617,199146.3915243284,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4996252,13.8410424,100.4997355,13.8466816"
thailand_18669-0,thailand,primary,URBAN,urban_residential,388.0,80.0,59.3,30,50.0,high,high,,high,82.99514004850562,712588.7220481337,858590.9025898009,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.9771663,18.8313039,98.9747277,18.8378102"
thailand_18669-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.3,30,50.0,high,medium,,high,82.99514004850562,78404.75969815385,94469.09741019899,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"98.9771663,18.8313039,98.9747277,18.8378102"
thailand_15730-0,thailand,primary,URBAN,urban_residential,388.0,80.0,59.26666666,30,50.0,high,high,,high,82.97026235437377,261678.20550602736,315387.94512710493,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3887131,13.7533295,100.4694839,13.7549334"
thailand_36736-4,thailand,primary,URBAN,urban_residential,388.0,80.0,59.13333333,30,50.0,high,medium,,high,82.8702460710069,40658.728592715626,49063.12038445913,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.18425757,14.83366205,102.11962,14.9570945"
thailand_36736-5,thailand,primary,URBAN,urban_residential,388.0,80.0,59.13333333,30,50.0,high,medium,,high,82.8702460710069,40636.57464872577,49036.38709351309,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.18425757,14.83366205,102.11962,14.9570945"
thailand_36736-10,thailand,primary,URBAN,urban_residential,388.0,80.0,59.13333333,30,50.0,high,medium,,high,82.8702460710069,290808.3444069347,350920.0927891021,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.18425757,14.83366205,102.11962,14.9570945"
thailand_36736-11,thailand,primary,URBAN,urban_residential,388.0,80.0,59.13333333,30,50.0,high,high,,high,82.8702460710069,139131.23442061574,167890.45648712319,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.18425757,14.83366205,102.11962,14.9570945"
thailand_36736-12,thailand,primary,URBAN,urban_residential,388.0,80.0,59.13333333,30,50.0,high,medium,,high,82.8702460710069,17843.635736648568,21532.017319412025,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.18425757,14.83366205,102.11962,14.9570945"
thailand_35928,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.1,30,50.0,high,high,,high,82.84511496336788,1589349.5640750777,1918459.0,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.55043361,13.79777059,100.5451667,13.7975097"
thailand_21104-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.1,30,50.0,high,medium,,high,82.84511496336788,821607.9130356327,991739.7222502837,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.891759,13.8158738,99.9119109,13.7967935"
thailand_30853-1,thailand,primary,URBAN,urban_residential,388.0,80.0,59.1,30,50.0,high,medium,,high,82.84511496336788,29696.113154736777,35845.34002743274,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.3067948,15.1221299,104.3041701,15.122754"
thailand_30853-2,thailand,primary,URBAN,urban_residential,388.0,80.0,59.1,30,50.0,high,medium,,high,82.84511496336788,110778.74961927187,133717.90197678594,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.3067948,15.1221299,104.3041701,15.122754"
thailand_50501-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,59.0,30,50.0,high,medium,,high,82.76941462467018,240368.541505621,290407.4440970819,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.2160514,14.2083005,101.2215076,14.210201"
thailand_33743-0,thailand,primary,URBAN,urban_residential,388.0,80.0,58.9,30,50.0,high,high,,high,82.69325097291966,963103.7992900443,1164670.3787295062,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5125977,13.6890093,100.5060646,13.6897487"
thailand_33743-1,thailand,primary,URBAN,urban_residential,388.0,80.0,58.9,30,50.0,high,high,,high,82.69325097291966,1179271.600290871,1426079.6212704931,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5125977,13.6890093,100.5060646,13.6897487"
thailand_16715-3,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,high,,high,82.6422160154713,204910.99111703402,247949.53595953065,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_16715-4,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,high,,high,82.6422160154713,117210.16883168093,141828.44372147307,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_16715-6,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,medium,,high,82.6422160154713,86498.28090694064,104665.97470080841,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_16715-11,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,high,,high,82.6422160154713,197314.04292867513,238756.96035514865,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_16715-12,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,medium,,high,82.6422160154713,190018.23231943595,229928.77185658112,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_16715-14,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.83333333,30,50.0,high,medium,,high,82.6422160154713,409266.9789120814,495227.49829876685,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.7542164,13.9368401,100.643348,13.9323942"
thailand_34882-0,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.8,30,50.0,high,high,,high,82.61662037862814,111216.00691189768,134616.9891750593,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.363369,7.874731,98.3749093,7.8699311"
thailand_36857-1,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.74,30,50.0,high,high,,high,82.57041636679674,75051.19084757821,90893.55988491519,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7647219,13.6095455,100.9831705,13.5140751"
thailand_36857-5,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.74,30,50.0,high,high,,high,82.57041636679674,1090462.4010390115,1320645.3945865154,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7647219,13.6095455,100.9831705,13.5140751"
thailand_36857-6,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.74,30,50.0,high,high,,high,82.57041636679674,184135.8064399217,223004.57541832924,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7647219,13.6095455,100.9831705,13.5140751"
thailand_36857-7,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.74,30,50.0,high,high,,high,82.57041636679674,730216.6944363507,884356.3186027312,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7647219,13.6095455,100.9831705,13.5140751"
thailand_34711-2,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.7,30,50.0,high,high,,high,82.53951917763487,161218.4088893846,195322.6896590267,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8380362,13.8067824,100.778054,13.728475"
thailand_34711-4,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.7,30,50.0,high,medium,,high,82.53951917763487,44658.77619571243,54105.93209248218,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.8380362,13.8067824,100.778054,13.728475"
thailand_34711-5,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.7,30,50.0,high,high,,high,82.53951917763487,1731126.9778273301,2097331.0664697946,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8380362,13.8067824,100.778054,13.728475"
thailand_34711-8,thailand,secondary,URBAN,urban_residential,388.0,80.0,58.7,30,50.0,high,high,,high,82.53951917763487,450278.2280828705,545530.4714264426,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8380362,13.8067824,100.778054,13.728475"
thailand_34701-0,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,high,,high,82.435979117422,319315.1280677865,387349.2272263223,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_34701-1,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,high,,high,82.435979117422,669719.0858687775,812411.1498873909,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_34701-2,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,high,,high,82.435979117422,385021.2206586749,467054.8282203937,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_34701-5,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,high,,high,82.435979117422,226444.5687038726,274691.428582809,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_34701-6,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,high,,high,82.435979117422,663718.4383586129,805131.9890471742,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_34701-7,thailand,primary,URBAN,urban_residential,388.0,80.0,58.56666666,30,50.0,high,medium,,high,82.435979117422,65148.816500807894,79029.59023269411,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0180559,18.8037597,99.0505175,18.8285163"
thailand_387-2,thailand,primary,URBAN,urban_residential,388.0,80.0,58.55,30,50.0,high,medium,,high,82.42297688684069,96445.39179715302,117012.74989080272,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.7518383,17.3827905,102.7884598,17.433438"
thailand_387-5,thailand,primary,URBAN,urban_residential,388.0,80.0,58.55,30,50.0,high,high,,high,82.42297688684069,147023.01671008902,178376.25169973946,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.7518383,17.3827905,102.7884598,17.433438"
thailand_387-7,thailand,primary,URBAN,urban_residential,388.0,80.0,58.55,30,50.0,high,high,,high,82.42297688684069,217852.40742346656,264310.2878006436,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.7518383,17.3827905,102.7884598,17.433438"
thailand_387-8,thailand,primary,URBAN,urban_residential,388.0,80.0,58.55,30,50.0,high,medium,,high,82.42297688684069,40839.547886863664,49548.74166087532,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.7518383,17.3827905,102.7884598,17.433438"
thailand_34866-0,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,high,,high,82.30535476450022,334591.8199418244,406524.9714300969,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-1,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,high,,high,82.30535476450022,741850.9689164044,901339.859404115,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-2,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,medium,,high,82.30535476450022,734467.584458064,892369.1375361802,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-3,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,high,,high,82.30535476450022,1972867.201697756,2397009.535215185,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-5,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,high,,high,82.30535476450022,415408.5156427275,504716.2688640771,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-8,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,medium,,high,82.30535476450022,456035.65743411443,554077.7495449309,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-9,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,high,,high,82.30535476450022,1143261.8255159804,1389049.1436276387,Top Priority,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5760158,13.8399132,100.642389,13.8157065"
thailand_34866-10,thailand,primary,URBAN,urban_residential,388.0,80.0,58.4,30,50.0,high,medium,,high,82.30535476450022,54106.335427422164,65738.53618909276,Watch,Review Needed,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5760158,13.8399132,100.642389,13.8157065"
