segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_33767-2,thailand,primary,URBAN,80.0,55.5,30,50.0,67.0,37.0,high,high,high,urban_residential,2.6,79.79990061683975,16.852636759265806,95.09252008499473,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5311948,13.6771256,100.5453172,13.6762713"
thailand_33767-0,thailand,primary,URBAN,80.0,55.5,30,50.0,67.0,37.0,high,high,high,urban_residential,2.6,79.79990061683975,16.852636759265806,95.09252008499473,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5311948,13.6771256,100.5453172,13.6762713"
thailand_33752-2,thailand,primary,URBAN,80.0,48.2,30,50.0,60.0,30.0,high,high,high,urban_residential,2.6,70.85306027551587,13.259431351292328,90.20591969204979,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5172098,13.6876446,100.5235804,13.6838538"
thailand_33752-0,thailand,primary,URBAN,80.0,48.2,30,50.0,60.0,30.0,high,high,high,urban_residential,2.6,70.85306027551587,13.259431351292328,90.20591969204979,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5172098,13.6876446,100.5235804,13.6838538"
thailand_33751-2,thailand,primary,URBAN,80.0,63.4,30,50.0,76.0,46.0,high,high,high,urban_residential,2.6,85.70832301847022,20.10684000361077,97.44343532095088,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5172098,13.6876446,100.5235804,13.6838538"
thailand_33751-0,thailand,primary,URBAN,80.0,63.4,30,50.0,76.0,46.0,high,high,high,urban_residential,2.6,85.70832301847022,20.10684000361077,97.44343532095088,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5172098,13.6876446,100.5235804,13.6838538"
thailand_33749-2,thailand,primary,URBAN,80.0,50.3,30,50.0,61.0,31.0,high,high,high,urban_residential,2.6,73.91213723953167,14.362105550538928,92.05285711676774,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5234947,13.6836617,100.5170838,13.6874473"
thailand_33707-16,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-12,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_31562-9,thailand,secondary,URBAN,80.0,39.79166666,30,50.0,50.5,20.5,high,high,high,urban_residential,2.6,52.02049922985408,8.124706921575008,74.94394393727363,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2830638,13.5519102,100.446484,13.685469"
thailand_55346-2,thailand,secondary,RURAL,86.0,67.34,30,56.0,81.2,51.2,high,medium,high,rural_freeway,4.1,96.3668997232427,90.41351021722356,98.62312296575033,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"105.0332279,15.9795092,104.9952202,15.7919295"
thailand_33667-6,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33667-5,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33667-3,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33667-1,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33667-0,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33661-0,thailand,primary,URBAN,80.0,38.6,30,50.0,52.0,22.0,high,high,high,urban_residential,2.6,48.07359334705558,7.282826200307735,70.91853000489215,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5658298,13.8103545,100.5601076,13.813323"
thailand_31662-1,thailand,primary,URBAN,80.0,48.4,30,50.0,57.0,27.0,high,high,high,urban_residential,2.6,71.16517486749348,13.367116865088901,90.40263800146835,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.5237871,16.4838779,99.5194045,16.4969274"
thailand_31662-0,thailand,primary,URBAN,80.0,48.4,30,50.0,57.0,27.0,high,high,high,urban_residential,2.6,71.16517486749348,13.367116865088901,90.40263800146835,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.5237871,16.4838779,99.5194045,16.4969274"
thailand_31626-0,thailand,secondary,URBAN,80.0,52.8,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,77.00321824466263,15.599270639802498,93.73403553367848,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6932093,13.8589981,100.7223738,13.8619376"
thailand_31564-15,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31564-14,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31564-13,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31564-12,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31564-2,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31564-0,thailand,secondary,URBAN,80.0,55.9,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.17356813980832,17.031577264435803,95.26220473589493,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.446484,13.685469,100.2831506,13.551755"
thailand_31562-13,thailand,secondary,URBAN,80.0,39.79166666,30,50.0,50.5,20.5,high,high,high,urban_residential,2.6,52.02049922985408,8.124706921575008,74.94394393727363,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2830638,13.5519102,100.446484,13.685469"
thailand_31562-10,thailand,secondary,URBAN,80.0,39.79166666,30,50.0,50.5,20.5,high,high,high,urban_residential,2.6,52.02049922985408,8.124706921575008,74.94394393727363,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2830638,13.5519102,100.446484,13.685469"
thailand_33667-9,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33667-10,thailand,primary,URBAN,80.0,37.7,30,50.0,52.66666666,22.666666659999997,high,high,high,urban_residential,2.6,44.78872814386072,6.624278330075894,67.35463474383667,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478775,13.7662641,100.566134,13.810184"
thailand_33707-9,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_16553-20,thailand,primary,URBAN,80.0,42.675,30,50.0,57.75,27.75,high,high,high,urban_residential,2.6,59.99962297316523,10.032776570488423,82.21541022056174,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_33707-8,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-7,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-6,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-5,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-4,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-3,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33707-0,thailand,secondary,URBAN,80.0,44.0,30,50.0,55.0,25.0,high,high,high,urban_residential,2.6,63.05647740538309,10.854264298921834,84.68997029453578,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.6479301,13.766443"
thailand_33702-7,thailand,primary,URBAN,80.0,56.45714285,30,50.0,71.57142857,41.571428569999995,high,high,high,urban_residential,2.6,80.67826448129102,17.278060630105895,95.48693531246187,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.832642,16.5109768,102.8114484,16.3889677"
thailand_33702-5,thailand,primary,URBAN,80.0,56.45714285,30,50.0,71.57142857,41.571428569999995,high,high,high,urban_residential,2.6,80.67826448129102,17.278060630105895,95.48693531246187,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.832642,16.5109768,102.8114484,16.3889677"
thailand_33702-4,thailand,primary,URBAN,80.0,56.45714285,30,50.0,71.57142857,41.571428569999995,high,high,high,urban_residential,2.6,80.67826448129102,17.278060630105895,95.48693531246187,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.832642,16.5109768,102.8114484,16.3889677"
thailand_33700-4,thailand,primary,URBAN,80.0,63.76666666,30,50.0,77.66666666,47.666666660000004,high,high,high,urban_residential,2.6,85.92100668923999,20.244937108351536,97.51466495721137,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.1625192,15.0571945,102.0534324,14.9593774"
thailand_33699-4,thailand,primary,URBAN,80.0,51.825,30,50.0,65.25,35.25,high,high,high,urban_residential,2.6,75.86134574326283,15.12601704158275,93.13482637415792,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.0534185,14.9595239,102.1606398,15.056796"
thailand_33682-4,thailand,primary,URBAN,80.0,47.8,30,50.0,59.0,29.0,high,high,high,urban_residential,2.6,70.2146483998266,13.042307381283813,89.79771492056582,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3214183,16.8172499,100.2609747,16.8224844"
thailand_33682-1,thailand,primary,URBAN,80.0,47.8,30,50.0,59.0,29.0,high,high,high,urban_residential,2.6,70.2146483998266,13.042307381283813,89.79771492056582,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3214183,16.8172499,100.2609747,16.8224844"
thailand_15977-0,thailand,secondary,URBAN,80.0,54.4,30,50.0,66.5,36.5,high,high,high,urban_residential,2.6,78.72066150415371,16.351779476277585,94.58673186368155,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.413632,13.8744654,100.4484782,13.8770158"
thailand_15973-3,thailand,primary,URBAN,80.0,64.76666666,30,50.0,79.33333333,49.33333333,high,high,high,urban_residential,2.6,86.47923566707023,20.616377581866765,97.69711859224924,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.2097779,12.6888738,101.3102596,12.6628298"
thailand_16553-19,thailand,primary,URBAN,80.0,42.675,30,50.0,57.75,27.75,high,high,high,urban_residential,2.6,59.99962297316523,10.032776570488423,82.21541022056174,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4701032,13.7272391,100.3043925,13.7059136"
thailand_15950-4,thailand,secondary,URBAN,80.0,52.6,30,50.0,65.0,35.0,high,high,high,urban_residential,2.6,76.775181565924,15.503123890311699,93.61642446289265,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.395804,13.7096828,100.395994,13.7097"
thailand_55882-1,thailand,secondary,URBAN,80.0,46.5,30,50.0,58.0,28.0,high,high,high,urban_residential,2.6,68.00091317841459,12.320010213926835,88.3218330668875,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.642389,13.8157065,100.6761334,13.8137623"
thailand_31595-27,thailand,secondary,RURAL,86.0,64.03333333,30,56.0,76.33333333,46.33333333,high,medium,high,rural_freeway,4.1,95.5338624671348,88.90636380936486,98.20199760297662,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"101.891074,12.6240379,101.72266766,12.73366263"
thailand_20256-5,thailand,primary,RURAL,80.0,81.3,30,50.0,96.5,66.5,high,high,high,rural_freeway,4.1,98.32186881741129,94.44877210959521,99.49270245762307,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.7326362,17.3088988,99.7062356,17.0581215"
thailand_31558,thailand,secondary,URBAN,80.0,52.2,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,76.30962395549051,15.309396913024099,93.37312645472733,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.2679394,13.5486787,100.2635331,13.5478853"
thailand_34183-0,thailand,secondary,RURAL,80.0,49.0,30,50.0,57.5,27.5,high,high,high,rural_freeway,4.1,86.62193763358329,75.89633922623256,92.5748808714353,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.42751905,13.58366302,100.4224744,13.5282491"
thailand_36798,thailand,secondary,URBAN,80.0,37.8,30,50.0,50.0,20.0,high,high,high,urban_residential,2.6,45.167684915174846,6.698454766993056,67.77563790553475,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5057844,13.7563764,100.5113792,13.7683683"
thailand_39930-5,thailand,secondary,RURAL,86.0,75.03333333,30,56.0,89.0,59.0,high,medium,high,rural_freeway,4.1,97.66839617409063,92.99489995850642,99.22394021944102,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.4728754,14.6007636,99.6916971,14.5787261"
thailand_48827,thailand,secondary,URBAN,80.0,46.0,30,50.0,56.0,26.0,high,high,high,urban_residential,2.6,67.08871041340534,12.035178265378077,87.68652103314184,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.9314956,13.166301,100.9368725,13.1645069"
thailand_49103,thailand,secondary,URBAN,80.0,56.3,30,50.0,70.0,40.0,high,high,high,urban_residential,2.6,80.53773257994412,17.208860901746704,95.42487448227706,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.982349,13.3477197,100.9804032,13.3491179"
thailand_20256-1,thailand,primary,RURAL,80.0,81.3,30,50.0,96.5,66.5,high,high,high,rural_freeway,4.1,98.32186881741129,94.44877210959521,99.49270245762307,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.7326362,17.3088988,99.7062356,17.0581215"
thailand_28282-0,thailand,primary,RURAL,80.0,82.8,30,50.0,98.0,68.0,high,high,high,rural_freeway,4.1,98.4430568197365,94.73542081890739,99.53955064912407,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.4113314,15.0297866,102.3869071,15.0600004"
thailand_31355,thailand,primary,URBAN,80.0,70.4,30,50.0,84.0,54.0,high,high,high,urban_residential,2.6,89.11505225444049,22.577965655310685,98.46965933630639,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.8139553,15.1870565,104.8187834,15.1902371"
thailand_49106,thailand,secondary,URBAN,80.0,45.6,30,50.0,58.0,28.0,high,high,high,urban_residential,2.6,66.33282539431843,11.804399084213546,87.1481271836704,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.9804774,13.3492189,100.9824014,13.347777"
thailand_36731,thailand,primary,URBAN,80.0,34.9,30,50.0,52.0,22.0,high,high,high,urban_residential,2.6,32.52092010443665,4.437225923017774,52.351464599764206,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"102.1114429,14.9797814,102.0895167,14.9796461"
thailand_33718,thailand,secondary,URBAN,80.0,56.7,30,50.0,72.0,42.0,high,high,high,urban_residential,2.6,80.89270058437747,17.384514621927405,95.58086611381032,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0111172,18.7587986,99.0252563,18.7632251"
thailand_39830-0,thailand,secondary,RURAL,80.0,69.6,30,50.0,83.5,53.5,high,high,high,rural_freeway,4.1,96.82678672881947,91.28866241882425,98.84411752264603,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.4970193,14.4358348,99.464999,14.5196106"
thailand_33719,thailand,secondary,URBAN,80.0,55.7,30,50.0,72.0,42.0,high,high,high,urban_residential,2.6,79.98794191193747,16.942315829677657,95.17826107336754,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.0290884,18.7644597,99.0111516,18.7587069"
thailand_39768-11,thailand,secondary,RURAL,86.0,62.79166667,30,56.0,76.75,46.75,high,medium,high,rural_freeway,4.1,95.16051775591765,88.25816947100894,98.00537162131901,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.4550448,14.6096898,99.5071237,14.7143658"
thailand_33793,thailand,primary,URBAN,80.0,72.4,30,50.0,83.0,53.0,high,high,high,urban_residential,2.6,89.87966263373265,23.225887180490034,98.66594058015555,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.55544751,13.71486435,100.5602833,13.724553"
thailand_34183-2,thailand,secondary,RURAL,80.0,49.0,30,50.0,57.5,27.5,high,high,high,rural_freeway,4.1,86.62193763358329,75.89633922623256,92.5748808714353,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.42751905,13.58366302,100.4224744,13.5282491"
thailand_36799,thailand,secondary,URBAN,80.0,37.5,30,50.0,51.0,21.0,high,high,high,urban_residential,2.6,44.01986181410415,6.475155217737861,66.49258409775683,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5115392,13.7682256,100.5060168,13.756497"
thailand_39054-1,thailand,secondary,RURAL,80.0,59.25,30,50.0,75.0,45.0,high,high,high,rural_freeway,4.1,93.85990783433853,86.10510049425592,97.28672152056717,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.2337484,8.9644881,99.2692827,9.0100824"
thailand_30801,thailand,primary,RURAL,80.0,83.7,30,50.0,99.0,69.0,high,high,high,rural_freeway,4.1,98.51056084498049,94.89791357979631,99.56519180315712,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.2728442,15.1324955,104.2780682,15.129355"
thailand_40997-4,thailand,secondary,RURAL,86.0,83.11,30,56.0,97.2,67.2,high,medium,high,rural_freeway,4.1,98.46672982864077,94.7921661514871,99.5485805640571,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.08532625,18.15032962,99.7188975,18.0238753"
thailand_29678,thailand,primary,RURAL,80.0,90.9,30,50.0,105.0,75.0,high,high,high,rural_freeway,4.1,98.9380960820881,95.98379033126734,99.71922782327437,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"103.15770222,15.05866243,103.1573594,15.0566357"
thailand_37813-1,thailand,secondary,RURAL,80.0,35.2,30,50.0,60.0,30.0,high,high,high,rural_freeway,4.1,48.07551185521912,37.096050413297476,57.138582127004646,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"98.8634106,8.5301431,98.8641226,8.5314767"
thailand_40997-3,thailand,secondary,RURAL,86.0,83.11,30,56.0,97.2,67.2,high,medium,high,rural_freeway,4.1,98.46672982864077,94.7921661514871,99.5485805640571,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.08532625,18.15032962,99.7188975,18.0238753"
thailand_17400-0,thailand,primary,RURAL,80.0,61.05,30,50.0,73.75,43.75,high,high,high,rural_freeway,4.1,94.56892369680494,87.26018267691515,97.68469287564443,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"101.1833409,6.1637039,101.194172,6.0616314"
thailand_47777,thailand,secondary,URBAN,80.0,39.8,30,50.0,50.0,20.0,high,high,high,urban_residential,2.6,52.04661436952042,8.13047841028689,74.9696400543467,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6625623,13.6770734,100.6636653,13.6791789"
thailand_40925-10,thailand,secondary,RURAL,86.0,69.26666667,30,56.0,83.16666667,53.16666667,high,medium,high,rural_freeway,4.1,96.76370903032299,91.1665327756972,98.81432975586326,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.69998932,7.39029689,99.7056253,7.5599287"
thailand_36846,thailand,secondary,URBAN,80.0,32.7,30,50.0,50.0,20.0,high,high,high,urban_residential,2.6,20.073442980659205,2.5521973594689995,34.44434513796929,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.0453165,13.8151497,100.0375532,13.8139268"
thailand_31128,thailand,primary,RURAL,80.0,78.9,30,50.0,92.0,62.0,high,high,high,rural_freeway,4.1,98.10250154395189,93.94480227054687,99.40538681780914,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.61665343,14.66087486,104.6178107,14.6605498"
