segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_33668-4,thailand,primary,URBAN,80.0,28.2,30,50.0,46.66666666,16.666666659999997,high,medium,low,urban_residential,2.6,-17.453937524422123,-1.8735977555418337,-35.41710260488369,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5661959,13.8102924,100.6478243,13.7664205"
thailand_33668-2,thailand,primary,URBAN,80.0,28.2,30,50.0,46.66666666,16.666666659999997,high,medium,low,urban_residential,2.6,-17.453937524422123,-1.8735977555418337,-35.41710260488369,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5661959,13.8102924,100.6478243,13.7664205"
thailand_33668-0,thailand,primary,URBAN,80.0,28.2,30,50.0,46.66666666,16.666666659999997,high,medium,low,urban_residential,2.6,-17.453937524422123,-1.8735977555418337,-35.41710260488369,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5661959,13.8102924,100.6478243,13.7664205"
thailand_31565-4,thailand,secondary,URBAN,80.0,26.7,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-35.389811232156454,-3.557843487101997,-77.00639920878606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.446484,13.685469,100.46722,13.6990909"
thailand_31565-2,thailand,secondary,URBAN,80.0,26.7,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-35.389811232156454,-3.557843487101997,-77.00639920878606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.446484,13.685469,100.46722,13.6990909"
thailand_31565-0,thailand,secondary,URBAN,80.0,26.7,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-35.389811232156454,-3.557843487101997,-77.00639920878606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.446484,13.685469,100.46722,13.6990909"
thailand_31561-3,thailand,secondary,URBAN,80.0,22.0,30,50.0,43.0,13.0,high,medium,low,urban_residential,2.6,-123.98363688764822,-9.751274481904847,-357.11241013141375,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.2831506,13.551755,100.2734166,13.5496981"
thailand_27795-1,thailand,primary,URBAN,80.0,26.7,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-35.389811232156454,-3.557843487101997,-77.00639920878606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.1198641,14.9569122,102.1114488,14.9799179"
thailand_27795-0,thailand,primary,URBAN,80.0,26.7,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-35.389811232156454,-3.557843487101997,-77.00639920878606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.1198641,14.9569122,102.1114488,14.9799179"
thailand_34779-0,thailand,secondary,URBAN,80.0,23.65,30,50.0,41.5,11.5,high,medium,low,urban_residential,2.6,-85.5898774885243,-7.395734578848923,-220.7166724197719,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.0876603,13.8146626,100.0381642,13.8044533"
thailand_34975-0,thailand,primary,URBAN,80.0,22.8,30,50.0,33.0,3.0,high,medium,low,urban_residential,2.6,-104.11957718971894,-8.581521349068266,-283.7190829014587,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5993643,13.708862,100.6412911,13.7120197"
thailand_34975-1,thailand,primary,URBAN,80.0,22.8,30,50.0,33.0,3.0,high,medium,low,urban_residential,2.6,-104.11957718971894,-8.581521349068266,-283.7190829014587,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5993643,13.708862,100.6412911,13.7120197"
thailand_35395-2,thailand,secondary,URBAN,80.0,32.2,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5065055,13.672911,100.4957482,13.6471964"
thailand_35398-2,thailand,secondary,URBAN,80.0,28.65,30,50.0,42.0,12.0,high,medium,low,urban_residential,2.6,-12.717470422653122,-1.3909024332164677,-25.30935057857171,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5798803,13.7771782,100.6023078,13.766974"
thailand_35397-3,thailand,secondary,URBAN,80.0,33.2,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,23.16550438907442,2.9948143183476605,39.142019322973745,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5139389,13.6055253,100.4957482,13.6471964"
thailand_35397-1,thailand,secondary,URBAN,80.0,33.2,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,23.16550438907442,2.9948143183476605,39.142019322973745,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5139389,13.6055253,100.4957482,13.6471964"
thailand_35397-0,thailand,secondary,URBAN,80.0,33.2,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,23.16550438907442,2.9948143183476605,39.142019322973745,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5139389,13.6055253,100.4957482,13.6471964"
thailand_35396-5,thailand,secondary,URBAN,80.0,27.85,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-21.330431896179135,-2.25600385165885,-43.9629278440119,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957482,13.6471964,100.5064457,13.6729472"
thailand_35396-4,thailand,secondary,URBAN,80.0,27.85,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-21.330431896179135,-2.25600385165885,-43.9629278440119,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957482,13.6471964,100.5064457,13.6729472"
thailand_35396-3,thailand,secondary,URBAN,80.0,27.85,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-21.330431896179135,-2.25600385165885,-43.9629278440119,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957482,13.6471964,100.5064457,13.6729472"
thailand_35396-1,thailand,secondary,URBAN,80.0,27.85,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-21.330431896179135,-2.25600385165885,-43.9629278440119,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957482,13.6471964,100.5064457,13.6729472"
thailand_35396-0,thailand,secondary,URBAN,80.0,27.85,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-21.330431896179135,-2.25600385165885,-43.9629278440119,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4957482,13.6471964,100.5064457,13.6729472"
thailand_35395-5,thailand,secondary,URBAN,80.0,32.2,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5065055,13.672911,100.4957482,13.6471964"
thailand_35395-4,thailand,secondary,URBAN,80.0,32.2,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5065055,13.672911,100.4957482,13.6471964"
thailand_35395-3,thailand,secondary,URBAN,80.0,32.2,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5065055,13.672911,100.4957482,13.6471964"
thailand_35395-1,thailand,secondary,URBAN,80.0,32.2,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5065055,13.672911,100.4957482,13.6471964"
thailand_34975-2,thailand,primary,URBAN,80.0,22.8,30,50.0,33.0,3.0,high,medium,low,urban_residential,2.6,-104.11957718971894,-8.581521349068266,-283.7190829014587,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5993643,13.708862,100.6412911,13.7120197"
thailand_35292-1,thailand,primary,URBAN,80.0,27.5,30,50.0,38.0,8.0,high,medium,low,urban_residential,2.6,-25.386349443500645,-2.6447091057559824,-53.166556403500294,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.8461581,15.1958819,104.864012,15.1975445"
thailand_35292-0,thailand,primary,URBAN,80.0,27.5,30,50.0,38.0,8.0,high,medium,low,urban_residential,2.6,-25.386349443500645,-2.6447091057559824,-53.166556403500294,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"104.8461581,15.1958819,104.864012,15.1975445"
thailand_35288-0,thailand,secondary,URBAN,80.0,31.0,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,8.172056507720725,0.9788722342098821,14.842706841655895,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4294943,13.6606081,100.4254961,13.6739348"
thailand_35218-5,thailand,secondary,URBAN,80.0,28.4,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,-15.31547125398125,-1.6578392313106871,-30.80799288159657,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6021173,13.9227129,100.5634045,13.9342967"
thailand_35218-2,thailand,secondary,URBAN,80.0,28.4,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,-15.31547125398125,-1.6578392313106871,-30.80799288159657,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6021173,13.9227129,100.5634045,13.9342967"
thailand_35218-0,thailand,secondary,URBAN,80.0,28.4,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,-15.31547125398125,-1.6578392313106871,-30.80799288159657,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6021173,13.9227129,100.5634045,13.9342967"
thailand_35157-11,thailand,secondary,URBAN,80.0,35.1,30,50.0,49.33333333,19.333333330000002,high,medium,low,urban_residential,2.6,33.51605838129675,4.600907927882836,53.66712201183481,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4273428,13.7442305,100.4260787,13.7987273"
thailand_35157-0,thailand,secondary,URBAN,80.0,35.1,30,50.0,49.33333333,19.333333330000002,high,medium,low,urban_residential,2.6,33.51605838129675,4.600907927882836,53.66712201183481,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4273428,13.7442305,100.4260787,13.7987273"
thailand_35153-0,thailand,secondary,URBAN,80.0,37.25,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,43.037775403154924,6.287290813797497,65.37614738493606,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6614952,13.8389675,100.670295,13.8523683"
thailand_35070-0,thailand,secondary,URBAN,80.0,22.9,30,50.0,31.0,1.0,high,medium,low,urban_residential,2.6,-101.81015138733733,-8.439056867611395,-275.5781208305996,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5341853,13.6589716,100.57689684,13.694865"
thailand_35054-1,thailand,secondary,URBAN,80.0,32.1,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,16.130862266404645,2.00929850685152,28.217349636295776,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5148796,13.766732,100.5269953,13.7612962"
thailand_35054-0,thailand,secondary,URBAN,80.0,32.1,30,50.0,44.0,14.0,high,medium,low,urban_residential,2.6,16.130862266404645,2.00929850685152,28.217349636295776,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5148796,13.766732,100.5269953,13.7612962"
thailand_15986-2,thailand,secondary,URBAN,80.0,38.8,30,50.0,49.0,19.0,high,medium,low,urban_residential,2.6,48.76664744405663,7.426462701374903,71.64571549584102,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4921906,13.8427831,100.4885333,13.8538318"
thailand_43,thailand,motorway,URBAN,120.0,82.61515151,70,50.0,98.98484848,28.984848479999997,high,medium,low,rural_freeway,4.1,49.30592779801617,38.154062755546434,58.44692358267364,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.684547,13.6474406,100.7127195,13.957105"
thailand_15985-2,thailand,secondary,URBAN,80.0,35.3,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,34.49099120309529,4.763381942229461,54.939283638256065,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4882368,13.8543929,100.4921906,13.8427831"
thailand_35236,thailand,secondary,URBAN,80.0,33.8,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,26.661530648852093,3.514652277880159,44.255462474369054,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5074693,13.7600495,100.5010587,13.7668515"
thailand_35644,thailand,secondary,URBAN,80.0,28.25,30,50.0,39.0,9.0,high,medium,low,urban_residential,2.6,-16.914206561847188,-1.81947203766748,-34.24673515228535,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5352644,13.8050068,100.5297139,13.8064"
thailand_35643,thailand,secondary,URBAN,80.0,36.6,30,50.0,49.0,19.0,high,medium,low,urban_residential,2.6,40.370050678582416,5.791074430286624,62.256964140370805,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5215457,13.806486,100.5297139,13.8064"
thailand_35642,thailand,secondary,URBAN,80.0,33.0,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,21.948901708934287,2.8188140985151877,37.31323724926347,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5297139,13.8064,100.5215416,13.8063598"
thailand_35364,thailand,secondary,URBAN,80.0,27.6,30,50.0,49.0,19.0,high,medium,low,urban_residential,2.6,-24.208594903875593,-2.5329969944506647,-50.46644007518923,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5802849,13.7105917,100.5651657,13.7146131"
thailand_35263,thailand,secondary,URBAN,80.0,28.1,30,50.0,47.0,17.0,high,medium,low,urban_residential,2.6,-18.543796122534605,-1.9822244077175588,-37.7949116206727,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5365682,13.7294606,100.5206581,13.7236054"
thailand_35261,thailand,secondary,URBAN,80.0,30.1,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,0.8614931209582566,0.09978388551870054,1.6173945515509325,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5206046,13.7237221,100.536448,13.7295126"
thailand_35237,thailand,secondary,URBAN,80.0,32.1,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,16.130862266404645,2.00929850685152,28.217349636295776,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5011412,13.7669558,100.5074693,13.7600495"
thailand_35138,thailand,primary,URBAN,80.0,34.7,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,31.50503819766263,4.272319946065284,50.990562085487234,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.6160355,7.5622405,99.6219394,7.5645404"
thailand_34799,thailand,secondary,URBAN,80.0,34.0,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,27.777905700971385,3.6852722640352886,45.843890882016446,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.9125347,13.2914407,100.91141997,13.29256393"
thailand_35137,thailand,primary,URBAN,80.0,33.1,30,50.0,43.0,13.0,high,medium,low,urban_residential,2.6,22.560511013604177,2.9069870185265634,38.235777525841144,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.6221839,7.5639169,99.6160355,7.5622405"
thailand_35105,thailand,primary,URBAN,80.0,34.9,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,32.52092010443665,4.437225923017774,52.351464599764206,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5548938,13.7605666,100.5649119,13.7561763"
thailand_35051,thailand,secondary,URBAN,80.0,20.2,30,50.0,33.5,3.5,high,medium,low,urban_residential,2.6,-179.641550666068,-12.598074945939363,-594.5003002623998,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5051056,13.7711138,100.5114689,13.7682436"
thailand_35033,thailand,secondary,URBAN,80.0,32.2,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,16.806385034531235,2.100693600915382,29.30309901473027,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5076562,13.7599572,100.5087305,13.7519172"
thailand_35005,thailand,secondary,URBAN,80.0,20.9,30,50.0,35.0,5.0,high,medium,low,urban_residential,2.6,-155.9380863376972,-11.453186731355448,-487.72930554325757,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5087967,13.7639418,100.5036932,13.7696297"
thailand_34986,thailand,primary,URBAN,80.0,32.8,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,20.70546281621738,2.6414217191584988,35.41787751816852,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.6951188,13.721279,100.7001902,13.7215395"
thailand_34911,thailand,primary,URBAN,80.0,27.4,30,50.0,43.0,13.0,high,medium,low,urban_residential,2.6,-26.57962331595767,-2.7569505627982993,-55.92522891206171,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5263201,13.7703035,100.5379764,13.7653444"
thailand_35648,thailand,secondary,URBAN,80.0,34.4,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,29.94110041298609,4.0226303205404434,48.86034668656137,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5917806,13.8319008,100.5947099,13.8418109"
thailand_35676,thailand,secondary,URBAN,80.0,23.1,30,50.0,36.0,6.0,high,medium,low,urban_residential,2.6,-97.29865041519778,-8.156539252682627,-259.91127050316487,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.8173904,13.5386442,99.8250262,13.5390004"
thailand_35843,thailand,secondary,URBAN,80.0,22.5,30,50.0,34.0,4.0,high,medium,low,urban_residential,2.6,-111.27140242560039,-9.013835756935107,-309.4489949184309,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5688445,14.3533826,100.5683374,14.361153"
thailand_35844,thailand,secondary,URBAN,80.0,32.0,30,50.0,41.0,11.0,high,medium,low,urban_residential,2.6,15.447720866046499,1.9175325253916853,27.11145946041018,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5683374,14.361153,100.5690206,14.3534084"
thailand_55695,thailand,secondary,URBAN,80.0,33.2,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,23.16550438907442,2.9948143183476605,39.142019322973745,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4942744,13.7475277,100.4935512,13.7524664"
thailand_46960,thailand,secondary,URBAN,80.0,23.5,30,50.0,33.0,3.0,high,medium,low,urban_residential,2.6,-88.6856274466808,-7.60092820615208,-230.87322385116812,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5341392,13.8053657,100.534095,13.8053803"
thailand_45886,thailand,secondary,URBAN,80.0,32.7,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,20.073442980659205,2.5521973594689995,34.44434513796929,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.3950176,14.8970786,100.3982302,14.8905992"
thailand_38227,thailand,secondary,URBAN,80.0,32.6,30,50.0,48.0,18.0,high,medium,low,urban_residential,2.6,19.434426655909455,2.4626175782583526,33.45308796378779,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0201113,18.7614463,99.0229281,18.7623725"
thailand_38205,thailand,secondary,URBAN,80.0,36.7,30,50.0,46.0,16.0,high,medium,low,urban_residential,2.6,40.79157682368544,5.868158007595936,62.758219739199106,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0171568,18.7602884,99.0195824,18.7612155"
thailand_38150,thailand,secondary,URBAN,80.0,19.2,30,50.0,30.0,0.0,high,medium,low,urban_residential,2.6,-219.10386736794229,-14.326262981831594,-790.6726723444062,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0028997,18.7875688,99.0050016,18.7876724"
thailand_36867,thailand,secondary,URBAN,80.0,22.2,30,50.0,32.0,2.0,high,medium,low,urban_residential,2.6,-118.77491747904658,-9.453709307417224,-337.28499308812553,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5122566,13.7404145,100.5135181,13.7363353"
thailand_36863,thailand,secondary,URBAN,80.0,23.45,30,50.0,37.5,7.5,high,medium,low,urban_residential,2.6,-89.73343086429053,-7.66970478987552,-234.3445109075805,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4943547,13.7474286,100.5031696,13.7469531"
thailand_36833,thailand,secondary,URBAN,80.0,29.9,30,50.0,36.0,6.0,high,medium,low,urban_residential,2.6,-0.8718933690221142,-0.1002172218974362,-1.6495183951059866,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5337027,13.807761,100.5337027,13.807761"
thailand_36800,thailand,secondary,URBAN,80.0,33.9,30,50.0,40.0,10.0,high,medium,low,urban_residential,2.6,27.22268198666583,3.6001258448817297,45.05658784687574,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5117178,13.768154,100.5061586,13.7563638"
thailand_36792,thailand,secondary,URBAN,80.0,20.4,30,50.0,38.0,8.0,high,medium,low,urban_residential,2.6,-172.5692297864692,-12.265761411600163,-561.7688607126163,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.5095295,12.2520133,102.5105514,12.2428129"
thailand_36791,thailand,secondary,URBAN,80.0,34.8,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,32.01560641853713,4.354926941730852,51.67678142894515,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"102.5104839,12.2428432,102.5094235,12.2519694"
thailand_36354,thailand,secondary,URBAN,80.0,24.45,30,50.0,39.5,9.5,high,medium,low,urban_residential,2.6,-70.21201667628583,-6.3292418748511325,-172.47566248152347,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.5047528,13.7707949,100.5134406,13.7633265"
thailand_15985-1,thailand,secondary,URBAN,80.0,35.3,30,50.0,45.0,15.0,high,medium,low,urban_residential,2.6,34.49099120309529,4.763381942229461,54.939283638256065,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4882368,13.8543929,100.4921906,13.8427831"
thailand_35993,thailand,secondary,URBAN,80.0,14.7,30,50.0,24.0,-6.0,high,medium,low,urban_residential,2.6,-538.984306411483,-23.862880625874784,-3196.394704991792,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4975377,13.7419211,100.4948647,13.7428821"
thailand_34864,thailand,secondary,URBAN,80.0,24.3,30,50.0,36.0,6.0,high,medium,low,urban_residential,2.6,-72.95732147879473,-6.52572394602029,-180.8170078081569,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"99.0028997,18.7875688,98.9937394,18.787582"
thailand_34798,thailand,secondary,RURAL,80.0,24.5,30,50.0,32.0,2.0,high,medium,low,rural_freeway,4.1,-129.41203559169475,-79.91608574989311,-192.52460587369296,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.9032148,13.3025208,100.9023223,13.3036585"
thailand_55844,thailand,primary,URBAN,80.0,29.8,30,50.0,47.0,17.0,high,medium,low,urban_residential,2.6,-1.7543479576416665,-0.20087112079976155,-3.3319093184563497,86.66666666666666,Watch,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.4843987,13.700813,100.4819942,13.6938838"
